userid,probability
62238,0.8153903
62239,0.2583395
62240,0.06600339
62241,0.20265208
62242,0.04123964
62243,0.16634372
62244,0.54409856
62245,0.7646705
62246,0.30779064
62247,0.88743085
62248,0.75753486
62249,0.18544336
62250,0.5305233
62251,0.2643857
62252,0.45361036
62253,0.48996115
62254,0.5331116
62255,0.36532396
62256,0.7822447
62257,0.39773664
62258,0.12085027
62259,0.10639412
62260,0.21167576
62261,0.09241323
62262,0.3127146
62263,0.6309573
62264,0.114619575
62265,0.123067796
62266,0.24589646
62267,0.21271771
62268,0.08449176
62269,0.098790735
62270,0.5900539
62271,0.2894801
62272,0.23532231
62273,0.41737345
62274,0.58502144
62275,0.45673943
62276,0.18836984
62277,0.4196677
62278,0.036673114
62279,0.6597732
62280,0.12381056
62281,0.6809678
62282,0.09732474
62283,0.052487113
62284,0.63076454
62285,0.27696165
62286,0.072891004
62287,0.9375541
62288,0.16780968
62289,0.02647166
62290,0.20067367
62291,0.17804752
62292,0.648212
62293,0.115875304
62294,0.31854245
62295,0.22739755
62296,0.266499
62297,0.83506566
62298,0.8431507
62299,0.16320422
62300,0.11348873
62301,0.6522473
62302,0.41109857
62303,0.65495646
62304,0.28784126
62305,0.5601667
62306,0.7001173
62307,0.5867796
62308,0.106357455
62309,0.46477136
62310,0.5009703
62311,0.6556017
62312,0.54424983
62313,0.5257142
62314,0.31737205
62315,0.6629098
62316,0.47625202
62317,0.24525371
62318,0.089351185
62319,0.93173474
62320,0.73076457
62321,0.21416184
62322,0.5439461
62323,0.2015594
62324,0.5411748
62325,0.5894089
62326,0.02196918
62327,0.27078918
62328,0.15766716
62329,0.59789246
62330,0.35995957
62331,0.3998456
62332,0.39923462
62333,0.7373582
62334,0.8237958
62335,0.66258717
62336,0.21352357
62337,0.59220797
62338,0.7028391
62339,0.9128229
62340,0.21512629
62341,0.58971524
62342,0.5879121
62343,0.5101368
62344,0.07302933
62345,0.069468915
62346,0.13015154
62347,0.12677552
62348,0.22505818
62349,0.67933315
62350,0.44674245
62351,0.45711955
62352,0.5981358
62353,0.12035557
62354,0.19475754
62355,0.257041
62356,0.070039734
62357,0.12007573
62358,0.10845253
62359,0.6193823
62360,0.8952992
62361,0.3465326
62362,0.73393935
62363,0.030038152
62364,0.36300197
62365,0.47674915
62366,0.14228654
62367,0.57562363
62368,0.21441825
62369,0.2101462
62370,0.586725
62371,0.21885158
62372,0.2688008
62373,0.3001983
62374,0.060468666
62375,0.6200074
62376,0.60672736
62377,0.122921824
62378,0.069751106
62379,0.19214474
62380,0.677338
62381,0.61726373
62382,0.7279797
62383,0.6491043
62384,0.70106375
62385,0.6282109
62386,0.5258187
62387,0.27190307
62388,0.5421784
62389,0.14658694
62390,0.8129039
62391,0.116132
62392,0.045936752
62393,0.291069
62394,0.61769664
62395,0.75426567
62396,0.077840775
62397,0.039763186
62398,0.18325008
62399,0.48750967
62400,0.6067802
62401,0.2978033
62402,0.13332091
62403,0.59448457
62404,0.100345455
62405,0.11846076
62406,0.6695853
62407,0.65919954
62408,0.7350297
62409,0.1422868
62410,0.7914767
62411,0.14196686
62412,0.62758684
62413,0.6993955
62414,0.31895474
62415,0.5799422
62416,0.42568922
62417,0.11693191
62418,0.5555934
62419,0.14685246
62420,0.30106807
62421,0.5195215
62422,0.7497208
62423,0.7023523
62424,0.23545675
62425,0.15998559
62426,0.8860873
62427,0.53687984
62428,0.37762123
62429,0.83239526
62430,0.05072504
62431,0.20742117
62432,0.626284
62433,0.41741446
62434,0.46937415
62435,0.24509642
62436,0.055774666
62437,0.20021968
62438,0.71436137
62439,0.73045164
62440,0.70915836
62441,0.045255587
62442,0.6082912
62443,0.7031938
62444,0.85536104
62445,0.17944193
62446,0.5897828
62447,0.38140845
62448,0.17102632
62449,0.35683376
62450,0.47300017
62451,0.2763066
62452,0.74888104
62453,0.66154516
62454,0.8516409
62455,0.65873545
62456,0.10068419
62457,0.5329435
62458,0.28500408
62459,0.2549066
62460,0.40028688
62461,0.08792534
62462,0.2731659
62463,0.73734045
62464,0.68132466
62465,0.16888687
62466,0.36251816
62467,0.20558515
62468,0.11985735
62469,0.75750583
62470,0.75700474
62471,0.19251738
62472,0.07770216
62473,0.2442969
62474,0.7281771
62475,0.23413502
62476,0.51083547
62477,0.59583944
62478,0.27490336
62479,0.52270496
62480,0.66356456
62481,0.7294859
62482,0.8662201
62483,0.24200433
62484,0.12181345
62485,0.14967796
62486,0.33845106
62487,0.1744015
62488,0.032346945
62489,0.03364124
62490,0.77674526
62491,0.26787782
62492,0.5413541
62493,0.11823103
62494,0.4844107
62495,0.74998134
62496,0.22167225
62497,0.31180447
62498,0.7896807
62499,0.48213184
62500,0.21973793
62501,0.3421661
62502,0.7289081
62503,0.29815248
62504,0.06594791
62505,0.5468175
62506,0.22060855
62507,0.16465893
62508,0.22227003
62509,0.3783203
62510,0.7209825
62511,0.63394934
62512,0.32025978
62513,0.111395516
62514,0.2764442
62515,0.21534553
62516,0.019483443
62517,0.28149635
62518,0.14132099
62519,0.5664646
62520,0.53059506
62521,0.57621974
62522,0.5426197
62523,0.72412544
62524,0.49796388
62525,0.1921464
62526,0.62004924
62527,0.345718
62528,0.41405496
62529,0.09787034
62530,0.44754633
62531,0.6256576
62532,0.55767614
62533,0.082672715
62534,0.30793464
62535,0.3844425
62536,0.12476799
62537,0.065117285
62538,0.60770917
62539,0.25604057
62540,0.648978
62541,0.7168569
62542,0.3093311
62543,0.17597593
62544,0.43378586
62545,0.68062097
62546,0.71955186
62547,0.20968264
62548,0.07422611
62549,0.0607725
62550,0.048047937
62551,0.7957833
62552,0.27486825
62553,0.14402942
62554,0.24104355
62555,0.68493974
62556,0.09150069
62557,0.11727077
62558,0.7151465
62559,0.116653785
62560,0.6470476
62561,0.104699954
62562,0.6370513
62563,0.32224107
62564,0.6970485
62565,0.15138446
62566,0.07241885
62567,0.3492928
62568,0.58420455
62569,0.57461506
62570,0.25333443
62571,0.5345047
62572,0.32037726
62573,0.16254501
62574,0.6673185
62575,0.12123861
62576,0.11644585
62577,0.37885907
62578,0.7685764
62579,0.25821126
62580,0.070214406
62581,0.12658116
62582,0.5085008
62583,0.013849528
62584,0.1443889
62585,0.31774712
62586,0.10277309
62587,0.09606223
62588,0.15210041
62589,0.5992881
62590,0.18587472
62591,0.72688854
62592,0.062055934
62593,0.36634463
62594,0.2036425
62595,0.47511825
62596,0.61085063
62597,0.09733096
62598,0.15767862
62599,0.6902017
62600,0.59936285
62601,0.10521339
62602,0.5327222
62603,0.060664687
62604,0.11142779
62605,0.10684732
62606,0.37591246
62607,0.081456706
62608,0.44927868
62609,0.41287538
62610,0.16727754
62611,0.11671571
62612,0.23746468
62613,0.06904902
62614,0.12707053
62615,0.355143
62616,0.10994949
62617,0.53894895
62618,0.5920927
62619,0.7146592
62620,0.06191947
62621,0.47935468
62622,0.27018222
62623,0.35780483
62624,0.24488425
62625,0.26908287
62626,0.5606669
62627,0.1598342
62628,0.49738047
62629,0.6880193
62630,0.066401325
62631,0.24330993
62632,0.692644
62633,0.1957246
62634,0.33053887
62635,0.24834137
62636,0.20487438
62637,0.4480889
62638,0.008194856
62639,0.10627642
62640,0.5614006
62641,0.07025772
62642,0.8368753
62643,0.6782656
62644,0.38922152
62645,0.37527335
62646,0.30153406
62647,0.34792218
62648,0.70389354
62649,0.3075241
62650,0.51986647
62651,0.3164569
62652,0.7600597
62653,0.03907865
62654,0.15851367
62655,0.14747888
62656,0.2884851
62657,0.28107268
62658,0.23204374
62659,0.76739156
62660,0.4601426
62661,0.6226152
62662,0.34948322
62663,0.026814383
62664,0.033284064
62665,0.20555973
62666,0.2754742
62667,0.44684774
62668,0.8028659
62669,0.7411887
62670,0.78265446
62671,0.6766862
62672,0.016711958
62673,0.70361894
62674,0.19261125
62675,0.60454845
62676,0.38122287
62677,0.4380722
62678,0.71847427
62679,0.638414
62680,0.7133483
62681,0.6981073
62682,0.3451173
62683,0.04802348
62684,0.66824925
62685,0.5534492
62686,0.14174289
62687,0.35589254
62688,0.20784466
62689,0.26473445
62690,0.06885204
62691,0.106507584
62692,0.54189956
62693,0.39103296
62694,0.62745416
62695,0.12908383
62696,0.6563265
62697,0.27201435
62698,0.06828476
62699,0.2003956
62700,0.16989778
62701,0.24968794
62702,0.5011249
62703,0.08626821
62704,0.5767557
62705,0.56555605
62706,0.08248386
62707,0.2172625
62708,0.547286
62709,0.29330692
62710,0.14606047
62711,0.63450456
62712,0.08179233
62713,0.46790048
62714,0.29586878
62715,0.14477697
62716,0.27742976
62717,0.29765198
62718,0.52503335
62719,0.2551468
62720,0.29277554
62721,0.32509208
62722,0.5802268
62723,0.2863927
62724,0.102084205
62725,0.44866937
62726,0.05834348
62727,0.52009505
62728,0.24340288
62729,0.59573233
62730,0.061787777
62731,0.22290437
62732,0.70708716
62733,0.7252999
62734,0.2774144
62735,0.23535411
62736,0.6467842
62737,0.026000135
62738,0.49388155
62739,0.6444327
62740,0.83022505
62741,0.29773983
62742,0.391103
62743,0.757013
62744,0.46050537
62745,0.7151254
62746,0.11216675
62747,0.041287556
62748,0.5642162
62749,0.342858
62750,0.086795926
62751,0.71757454
62752,0.55529255
62753,0.4990734
62754,0.59800583
62755,0.025350314
62756,0.05338958
62757,0.6502813
62758,0.44466195
62759,0.12328748
62760,0.37555745
62761,0.09422302
62762,0.7163291
62763,0.5961789
62764,0.39533266
62765,0.6354662
62766,0.36782256
62767,0.44083053
62768,0.25797865
62769,0.6045528
62770,0.06260559
62771,0.6662274
62772,0.55782723
62773,0.112704106
62774,0.5333617
62775,0.29150152
62776,0.8353207
62777,0.2757074
62778,0.78486353
62779,0.6470733
62780,0.62469697
62781,0.72608346
62782,0.2632916
62783,0.66967696
62784,0.5839097
62785,0.1889791
62786,0.45793796
62787,0.17597774
62788,0.8738598
62789,0.26249236
62790,0.25390697
62791,0.2934231
62792,0.39091936
62793,0.2819478
62794,0.01743429
62795,0.69467485
62796,0.19241987
62797,0.18606526
62798,0.23272727
62799,0.80740106
62800,0.21260464
62801,0.71299106
62802,0.17524254
62803,0.6158128
62804,0.12338987
62805,0.5012313
62806,0.7497822
62807,0.36849698
62808,0.15810466
62809,0.046794534
62810,0.06247529
62811,0.22668934
62812,0.32609943
62813,0.29540744
62814,0.7381344
62815,0.0866229
62816,0.6430422
62817,0.78794813
62818,0.3271743
62819,0.6207938
62820,0.7328095
62821,0.6795805
62822,0.07395577
62823,0.50620395
62824,0.3591468
62825,0.76214945
62826,0.061452582
62827,0.533141
62828,0.76795596
62829,0.37706593
62830,0.652443
62831,0.43593076
62832,0.11328072
62833,0.29833013
62834,0.5761678
62835,0.1106361
62836,0.6481306
62837,0.6425229
62838,0.5152277
62839,0.12288768
62840,0.5173748
62841,0.50835305
62842,0.62333393
62843,0.5533028
62844,0.77529794
62845,0.14468537
62846,0.2028416
62847,0.7903916
62848,0.07863303
62849,0.20366874
62850,0.12020149
62851,0.14029793
62852,0.6516314
62853,0.52650625
62854,0.45332903
62855,0.34860772
62856,0.41486153
62857,0.030352945
62858,0.80127317
62859,0.10355728
62860,0.72358817
62861,0.18511243
62862,0.28482664
62863,0.19782688
62864,0.6199749
62865,0.6912673
62866,0.28638688
62867,0.66295373
62868,0.58322024
62869,0.7154746
62870,0.6284109
62871,0.7164378
62872,0.74135464
62873,0.6878612
62874,0.21739377
62875,0.44075143
62876,0.6462487
62877,0.71841705
62878,0.28285894
62879,0.39941767
62880,0.6764821
62881,0.017378457
62882,0.70087343
62883,0.633515
62884,0.41720703
62885,0.11041074
62886,0.110046454
62887,0.02465982
62888,0.5762408
62889,0.48274645
62890,0.32739696
62891,0.75003195
62892,0.5592641
62893,0.6072845
62894,0.7374081
62895,0.2502892
62896,0.62007004
62897,0.30548462
62898,0.18151696
62899,0.47568932
62900,0.47750503
62901,0.12527059
62902,0.71494925
62903,0.6976919
62904,0.63565683
62905,0.6033254
62906,0.6394137
62907,0.13409677
62908,0.6725529
62909,0.72803825
62910,0.5778025
62911,0.035192423
62912,0.07235787
62913,0.29653898
62914,0.54938906
62915,0.57362884
62916,0.3978093
62917,0.07998754
62918,0.3468268
62919,0.50337464
62920,0.833027
62921,0.36691278
62922,0.29617605
62923,0.54825056
62924,0.7413069
62925,0.13213825
62926,0.4897146
62927,0.15471792
62928,0.06235367
62929,0.6694336
62930,0.69528717
62931,0.23352061
62932,0.41727743
62933,0.17511898
62934,0.4427277
62935,0.5560273
62936,0.598429
62937,0.36385718
62938,0.19461969
62939,0.30899265
62940,0.7745552
62941,0.6063026
62942,0.6618389
62943,0.8717737
62944,0.08468642
62945,0.6775688
62946,0.6837687
62947,0.714706
62948,0.63564086
62949,0.4975914
62950,0.17499495
62951,0.48457646
62952,0.30825216
62953,0.41774055
62954,0.6020552
62955,0.453367
62956,0.75971496
62957,0.11179273
62958,0.5057444
62959,0.11841494
62960,0.43736085
62961,0.70143706
62962,0.6816403
62963,0.5357059
62964,0.014314763
62965,0.69995224
62966,0.22254199
62967,0.5444167
62968,0.54949254
62969,0.22542284
62970,0.26661542
62971,0.9147201
62972,0.07548611
62973,0.8598188
62974,0.39603347
62975,0.07193985
62976,0.20927475
62977,0.41580847
62978,0.3340575
62979,0.7275552
62980,0.39401686
62981,0.23281284
62982,0.4075493
62983,0.653649
62984,0.098780036
62985,0.054194674
62986,0.42077985
62987,0.72049826
62988,0.5214103
62989,0.5782916
62990,0.6930838
62991,0.16505183
62992,0.5802249
62993,0.6160675
62994,0.2442305
62995,0.10059306
62996,0.592715
62997,0.32587385
62998,0.71023786
62999,0.26566443
63000,0.5746127
63001,0.35524958
63002,0.15329735
63003,0.39380974
63004,0.121455655
63005,0.4989039
63006,0.723126
63007,0.37666062
63008,0.08609211
63009,0.6709204
63010,0.64989406
63011,0.041173156
63012,0.45673183
63013,0.19859107
63014,0.41016477
63015,0.2864466
63016,0.1366627
63017,0.1201417
63018,0.09268912
63019,0.041361976
63020,0.88855624
63021,0.16002902
63022,0.7261603
63023,0.5859025
63024,0.5269918
63025,0.11527447
63026,0.6630748
63027,0.60745645
63028,0.6386114
63029,0.16554002
63030,0.53362375
63031,0.69582623
63032,0.06351425
63033,0.5282392
63034,0.24802123
63035,0.12277873
63036,0.32552135
63037,0.25180218
63038,0.7112512
63039,0.26135954
63040,0.037636112
63041,0.1002239
63042,0.4054156
63043,0.25636786
63044,0.53229445
63045,0.45445794
63046,0.62149227
63047,0.71967626
63048,0.6929914
63049,0.6105104
63050,0.3764747
63051,0.040447574
63052,0.56290495
63053,0.8561599
63054,0.10578829
63055,0.660028
63056,0.7183194
63057,0.37002861
63058,0.66910416
63059,0.2561786
63060,0.3699413
63061,0.15940851
63062,0.53692335
63063,0.049846932
63064,0.6874174
63065,0.07003804
63066,0.29833764
63067,0.31043646
63068,0.6592728
63069,0.4806303
63070,0.24316159
63071,0.19667843
63072,0.5889619
63073,0.2667308
63074,0.4089527
63075,0.17988674
63076,0.09157467
63077,0.037635155
63078,0.6979102
63079,0.15865175
63080,0.4449309
63081,0.28752738
63082,0.18551676
63083,0.5730125
63084,0.17257418
63085,0.15814206
63086,0.4259493
63087,0.5838091
63088,0.22815128
63089,0.7547133
63090,0.5283856
63091,0.2264185
63092,0.1697082
63093,0.17116135
63094,0.13690609
63095,0.7438388
63096,0.21435106
63097,0.39662224
63098,0.6191483
63099,0.113785185
63100,0.19740483
63101,0.7374817
63102,0.64244395
63103,0.6887284
63104,0.6556693
63105,0.6291337
63106,0.057152487
63107,0.7156042
63108,0.711768
63109,0.13400091
63110,0.62426895
63111,0.592681
63112,0.80112356
63113,0.28890488
63114,0.76476294
63115,0.05999775
63116,0.59553134
63117,0.07165496
63118,0.5634562
63119,0.9024775
63120,0.33760738
63121,0.083230816
63122,0.47808453
63123,0.04761115
63124,0.38763928
63125,0.07517436
63126,0.19101048
63127,0.5161877
63128,0.27371034
63129,0.7484212
63130,0.46966544
63131,0.25636
63132,0.5151501
63133,0.3478655
63134,0.22854453
63135,0.30193618
63136,0.43722975
63137,0.109510764
63138,0.22074485
63139,0.6276072
63140,0.7214129
63141,0.03746719
63142,0.042873733
63143,0.31495774
63144,0.38811317
63145,0.22815044
63146,0.7943025
63147,0.5679031
63148,0.5475898
63149,0.12752247
63150,0.5853463
63151,0.61942893
63152,0.16591845
63153,0.68351275
63154,0.42008212
63155,0.65069586
63156,0.028977951
63157,0.14373128
63158,0.34203053
63159,0.41006097
63160,0.06050934
63161,0.2259855
63162,0.26510847
63163,0.037360072
63164,0.22211215
63165,0.30741963
63166,0.8847643
63167,0.19990428
63168,0.25573125
63169,0.15105705
63170,0.5243831
63171,0.5589148
63172,0.522002
63173,0.55272144
63174,0.35398656
63175,0.35044923
63176,0.18347496
63177,0.054853685
63178,0.057795078
63179,0.15414228
63180,0.081050664
63181,0.30300686
63182,0.3275122
63183,0.5786537
63184,0.46145806
63185,0.80315125
63186,0.7256712
63187,0.61614656
63188,0.38402715
63189,0.057760358
63190,0.6041925
63191,0.08301609
63192,0.09059015
63193,0.19128953
63194,0.5745591
63195,0.481959
63196,0.50416523
63197,0.64875686
63198,0.6974255
63199,0.16812412
63200,0.24474324
63201,0.099827655
63202,0.25914818
63203,0.02838017
63204,0.159829
63205,0.40326747
63206,0.21324681
63207,0.094577126
63208,0.09872917
63209,0.050973993
63210,0.48896584
63211,0.38263842
63212,0.6438737
63213,0.5935378
63214,0.69011915
63215,0.5224834
63216,0.10978264
63217,0.58025056
63218,0.19611384
63219,0.31874678
63220,0.2219964
63221,0.118052386
63222,0.61707103
63223,0.6262178
63224,0.17562996
63225,0.349429
63226,0.23361939
63227,0.20130132
63228,0.006801087
63229,0.93084735
63230,0.06633213
63231,0.08874262
63232,0.84980774
63233,0.113199525
63234,0.2727616
63235,0.08241724
63236,0.24490933
63237,0.15069117
63238,0.61847985
63239,0.16331391
63240,0.30788335
63241,0.4669123
63242,0.23768872
63243,0.59017456
63244,0.20700847
63245,0.166197
63246,0.09526931
63247,0.40095025
63248,0.34584975
63249,0.63057077
63250,0.16061205
63251,0.5730276
63252,0.11691004
63253,0.49925593
63254,0.49961585
63255,0.5994799
63256,0.5288862
63257,0.22304788
63258,0.20100701
63259,0.70023894
63260,0.4400453
63261,0.58535075
63262,0.7485694
63263,0.0909879
63264,0.7190494
63265,0.6501682
63266,0.16552164
63267,0.24865727
63268,0.68730384
63269,0.14807636
63270,0.5692674
63271,0.19301742
63272,0.3364935
63273,0.727814
63274,0.31469035
63275,0.31192607
63276,0.5620093
63277,0.24834782
63278,0.73714197
63279,0.11306647
63280,0.05277108
63281,0.8985776
63282,0.2339728
63283,0.18319076
63284,0.6380552
63285,0.71982884
63286,0.8627195
63287,0.788161
63288,0.3715204
63289,0.21171784
63290,0.19526002
63291,0.80532414
63292,0.5852954
63293,0.40452722
63294,0.6096153
63295,0.73656905
63296,0.0511891
63297,0.03507591
63298,0.1407624
63299,0.6572579
63300,0.7198269
63301,0.06504717
63302,0.54002666
63303,0.08112031
63304,0.58758473
63305,0.6359743
63306,0.12987183
63307,0.7169241
63308,0.57553744
63309,0.030356918
63310,0.18901937
63311,0.022092002
63312,0.10743748
63313,0.7006923
63314,0.6476994
63315,0.043303676
63316,0.66416126
63317,0.72415787
63318,0.6489126
63319,0.14939746
63320,0.19735351
63321,0.30502886
63322,0.117929175
63323,0.27420735
63324,0.34938112
63325,0.023103423
63326,0.20534922
63327,0.69492227
63328,0.6815845
63329,0.6248219
63330,0.3456997
63331,0.42247194
63332,0.09940271
63333,0.19901313
63334,0.69602615
63335,0.592426
63336,0.6488991
63337,0.082485944
63338,0.6847036
63339,0.71405566
63340,0.2091117
63341,0.6616189
63342,0.108344436
63343,0.10389847
63344,0.21976466
63345,0.6099891
63346,0.6709872
63347,0.59357554
63348,0.6347534
63349,0.69561297
63350,0.8970176
63351,0.66511714
63352,0.8873407
63353,0.36171407
63354,0.13077962
63355,0.5185018
63356,0.1925161
63357,0.5836601
63358,0.77186364
63359,0.14196791
63360,0.7497292
63361,0.6977464
63362,0.19794187
63363,0.070564196
63364,0.8201973
63365,0.06731685
63366,0.5314482
63367,0.102458544
63368,0.7359988
63369,0.26347715
63370,0.07601032
63371,0.2916061
63372,0.5018031
63373,0.2464094
63374,0.16325732
63375,0.123816885
63376,0.5444956
63377,0.5636067
63378,0.08603223
63379,0.69702417
63380,0.495218
63381,0.74087846
63382,0.03627085
63383,0.68562293
63384,0.06560473
63385,0.0407139
63386,0.68134755
63387,0.6276115
63388,0.471071
63389,0.1493907
63390,0.32776192
63391,0.35071573
63392,0.29159647
63393,0.6536724
63394,0.48674348
63395,0.04418341
63396,0.2452033
63397,0.62676
63398,0.53635013
63399,0.3224087
63400,0.8005668
63401,0.08167118
63402,0.56170857
63403,0.3646484
63404,0.3439696
63405,0.408912
63406,0.5223016
63407,0.5892674
63408,0.03822372
63409,0.7268214
63410,0.4504414
63411,0.109835796
63412,0.20530187
63413,0.30007964
63414,0.690275
63415,0.542685
63416,0.19199377
63417,0.3745299
63418,0.85777104
63419,0.2574788
63420,0.908991
63421,0.47530988
63422,0.71362257
63423,0.266369
63424,0.78243566
63425,0.6252233
63426,0.021507453
63427,0.16427001
63428,0.5721722
63429,0.42243072
63430,0.53004104
63431,0.21093906
63432,0.09097084
63433,0.13596927
63434,0.49948794
63435,0.67623746
63436,0.08958529
63437,0.21679565
63438,0.10924311
63439,0.439537
63440,0.19255635
63441,0.5551439
63442,0.108149186
63443,0.24630348
63444,0.07575435
63445,0.64170957
63446,0.25193503
63447,0.33620206
63448,0.17325799
63449,0.40255612
63450,0.26385617
63451,0.028114239
63452,0.22408578
63453,0.73369974
63454,0.8328332
63455,0.31824076
63456,0.10749552
63457,0.2296024
63458,0.6613149
63459,0.7955973
63460,0.33989167
63461,0.7325049
63462,0.7445263
63463,0.82603395
63464,0.040514167
63465,0.15189214
63466,0.1685749
63467,0.48473316
63468,0.21804835
63469,0.036930744
63470,0.66937584
63471,0.54754895
63472,0.76201034
63473,0.12410035
63474,0.20732428
63475,0.24374029
63476,0.60106444
63477,0.093462884
63478,0.3828037
63479,0.5844921
63480,0.13407263
63481,0.68050253
63482,0.75097
63483,0.08244327
63484,0.35246554
63485,0.043764308
63486,0.60315937
63487,0.719424
63488,0.5072438
63489,0.3189607
63490,0.054412358
63491,0.67030233
63492,0.2027959
63493,0.11858451
63494,0.15792567
63495,0.08734881
63496,0.18855202
63497,0.4394464
63498,0.69922197
63499,0.3730895
63500,0.32900783
63501,0.037544295
63502,0.35989544
63503,0.047660857
63504,0.10920758
63505,0.44815364
63506,0.21039122
63507,0.75152534
63508,0.6379005
63509,0.45899332
63510,0.6800751
63511,0.32691318
63512,0.08067543
63513,0.7347112
63514,0.18327916
63515,0.68699294
63516,0.6916367
63517,0.2653317
63518,0.76364565
63519,0.65437454
63520,0.59303844
63521,0.16462319
63522,0.052951477
63523,0.5817342
63524,0.24191523
63525,0.14426343
63526,0.44254103
63527,0.4874524
63528,0.33706945
63529,0.85522205
63530,0.17768653
63531,0.16462663
63532,0.117523454
63533,0.48106518
63534,0.69775814
63535,0.6071887
63536,0.78188616
63537,0.2966137
63538,0.1697325
63539,0.5633824
63540,0.16579823
63541,0.11788497
63542,0.025080277
63543,0.71456593
63544,0.44643137
63545,0.66295415
63546,0.6615804
63547,0.58497244
63548,0.09482568
63549,0.83827746
63550,0.73365206
63551,0.7406329
63552,0.40705052
63553,0.47123358
63554,0.875707
63555,0.49833164
63556,0.32003874
63557,0.22644544
63558,0.3219954
63559,0.69198537
63560,0.15158719
63561,0.42087665
63562,0.29415154
63563,0.70805895
63564,0.17663163
63565,0.35160714
63566,0.73418576
63567,0.1175007
63568,0.30602282
63569,0.54986614
63570,0.7424952
63571,0.6528918
63572,0.7393791
63573,0.18236652
63574,0.13029212
63575,0.6663376
63576,0.23132604
63577,0.18421538
63578,0.6633335
63579,0.6646328
63580,0.7905807
63581,0.66792727
63582,0.31948814
63583,0.31174982
63584,0.86475056
63585,0.61905104
63586,0.6990476
63587,0.09023055
63588,0.42595267
63589,0.36814392
63590,0.7664635
63591,0.634688
63592,0.17412472
63593,0.3272678
63594,0.46060914
63595,0.18253584
63596,0.30446538
63597,0.31606907
63598,0.66999424
63599,0.5857651
63600,0.34860379
63601,0.28455046
63602,0.6860011
63603,0.3716458
63604,0.3296819
63605,0.7954536
63606,0.12798744
63607,0.12732095
63608,0.32606548
63609,0.35475004
63610,0.5521122
63611,0.10264413
63612,0.22120295
63613,0.71997434
63614,0.19939296
63615,0.09015155
63616,0.6459164
63617,0.17170344
63618,0.047758374
63619,0.19462936
63620,0.1922637
63621,0.33990064
63622,0.4791775
63623,0.10520311
63624,0.17307751
63625,0.12563328
63626,0.6347182
63627,0.4091715
63628,0.62441987
63629,0.37371218
63630,0.7558921
63631,0.84670687
63632,0.10574615
63633,0.08032249
63634,0.55300355
63635,0.5548006
63636,0.5921109
63637,0.81866145
63638,0.17484502
63639,0.21850826
63640,0.22954485
63641,0.37902752
63642,0.34758246
63643,0.4401765
63644,0.49643666
63645,0.5925282
63646,0.48359773
63647,0.71871096
63648,0.38848191
63649,0.2186866
63650,0.61574876
63651,0.12954004
63652,0.0657154
63653,0.15180129
63654,0.5347605
63655,0.30380479
63656,0.62765354
63657,0.67950416
63658,0.3433365
63659,0.7807307
63660,0.27118567
63661,0.7352141
63662,0.48231736
63663,0.56824434
63664,0.64342695
63665,0.1747001
63666,0.1630615
63667,0.13713706
63668,0.12015408
63669,0.16966441
63670,0.06953727
63671,0.17893527
63672,0.19143891
63673,0.8010145
63674,0.47574237
63675,0.45754474
63676,0.63732207
63677,0.13399936
63678,0.27891675
63679,0.6813752
63680,0.65522516
63681,0.028744502
63682,0.055295147
63683,0.21134335
63684,0.1498865
63685,0.7301699
63686,0.6750462
63687,0.50416607
63688,0.18464385
63689,0.1328367
63690,0.28511745
63691,0.10074383
63692,0.65222514
63693,0.10687909
63694,0.3100064
63695,0.38386604
63696,0.4047263
63697,0.081353396
63698,0.4028333
63699,0.60714275
63700,0.08312587
63701,0.6029643
63702,0.07828079
63703,0.02931676
63704,0.03973074
63705,0.120343484
63706,0.061308876
63707,0.43396196
63708,0.32803598
63709,0.617406
63710,0.26642933
63711,0.6758057
63712,0.31145486
63713,0.14201316
63714,0.71963793
63715,0.09144567
63716,0.4908435
63717,0.51011664
63718,0.7855019
63719,0.46634218
63720,0.6649947
63721,0.59776086
63722,0.6819297
63723,0.20446523
63724,0.4459182
63725,0.03161456
63726,0.4606483
63727,0.6297424
63728,0.1395038
63729,0.4778937
63730,0.31985986
63731,0.5971842
63732,0.26554254
63733,0.27775946
63734,0.15525703
63735,0.04980873
63736,0.8884571
63737,0.15760042
63738,0.72646326
63739,0.5877502
63740,0.09108117
63741,0.85530806
63742,0.55108356
63743,0.10129505
63744,0.38110852
63745,0.56423664
63746,0.6584083
63747,0.7226866
63748,0.45629463
63749,0.6620379
63750,0.7566964
63751,0.6322595
63752,0.6565228
63753,0.5175846
63754,0.5156466
63755,0.31002942
63756,0.77419794
63757,0.29727557
63758,0.15457898
63759,0.45580724
63760,0.1883308
63761,0.7742852
63762,0.032973118
63763,0.50543875
63764,0.07349896
63765,0.16642933
63766,0.04526528
63767,0.1148443
63768,0.633832
63769,0.7416168
63770,0.12712874
63771,0.37832227
63772,0.53355867
63773,0.36173052
63774,0.79160124
63775,0.7066113
63776,0.15136579
63777,0.56633544
63778,0.26310155
63779,0.012994161
63780,0.43243006
63781,0.90940654
63782,0.49622035
63783,0.5414723
63784,0.23942973
63785,0.44274995
63786,0.13380712
63787,0.3622506
63788,0.13830726
63789,0.39784226
63790,0.19683781
63791,0.7428135
63792,0.43916145
63793,0.3398529
63794,0.8402262
63795,0.033234447
63796,0.61510414
63797,0.20193624
